name,country,lat,lon,population,,,
Chenghua,CN,23.46132,116.77007,152453,,,
Deyang,CN,31.13019,104.38198,152194,,,
Yichun,CN,27.83333,114.4,152169,,,
Logroño,ES,42.46667,-2.45,152107,,,
Longfeng,CN,46.53168,125.1038,152074,,,
Abbotsford,CA,49.05798,-122.25257,151683,,,
Itapecerica da Serra,BR,-23.71694,-46.84917,151605,,,
Dundee,GB,56.46913,-2.97489,151592,,,
Qingyuan,CN,23.7,113.03333,151287,,,
Benguela,AO,-12.57626,13.40547,151226,,,
Soreang,ID,-7.03306,107.51833,150932,,,
Guarapuava,BR,-25.39528,-51.45806,150850,,,
Gaomi,CN,36.38333,119.75278,150793,,,
Loudi,CN,27.73444,111.99444,150684,,,
La Laguna,ES,28.4853,-16.32014,150661,,,
Huangyan,CN,28.6501,121.26591,150448,,,
Chillán,CL,-36.60664,-72.10344,150396,,,
Parnamirim,BR,-5.91556,-35.26278,150343,,,
Salzburg,AT,47.79941,13.04399,150269,,,
Purwodadi,ID,-7.0868,110.9158,150206,,,
Poole,GB,50.71667,-2,150092,,,
Mascara,DZ,35.39664,0.14027,150000,,,
Dijon,FR,47.31667,5.01667,149782,,,
City Center,ES,40.41831,-3.70275,149718,,,
Metro,ID,-5.11306,105.30667,149526,,,
Huddersfield,GB,53.64904,-1.78416,149017,,,
Prenzlauer Berg,DE,52.53878,13.42443,148878,,,
Dunhua,CN,43.3725,128.2425,148844,,,
Huelva,ES,37.27145,-6.94946,148806,,,
Arganzuela,ES,40.40021,-3.69618,148797,,,
Yulin,CN,22.63333,110.15,148485,,,
Gyumri,AM,40.7942,43.84528,148381,,,
Chizhou,CN,30.66134,117.47783,148375,,,
Badajoz,ES,38.87789,-6.97061,148334,,,
Lubuklinggau,ID,-3.2945,102.8614,148243,,,
Nîmes,FR,43.83333,4.35,148236,,,
Palangkaraya,ID,-2.2,113.83333,148139,,,
Sujiatun,CN,41.65917,123.33917,148113,,,
Caxias,BR,-4.85889,-43.35611,148072,,,
Astanajapura,ID,-6.8017,108.6311,148047,,,
Jijel,DZ,36.82055,5.76671,148000,,,
Honggang,CN,46.40124,124.88322,147977,,,
Médéa,DZ,36.26417,2.75393,147707,,,
Salamanca,ES,40.42972,-3.67975,147707,,,
Kreuzberg,DE,52.49973,13.40338,147532,,,
Nilópolis,BR,-22.8075,-43.41389,147281,,,
Kreuzberg,DE,52.48906,13.38736,147227,,,
Manama,BH,26.21536,50.5832,147074,,,
Kalemie,CD,-5.94749,29.19471,146974,,,
Aix-en-Provence,FR,43.5283,5.44973,146821,,,
Matanzas,CU,23.04111,-81.5775,146733,,,
Saint-Quentin-en-Yvelines,FR,48.77186,2.01891,146598,,,
Poços de Caldas,BR,-21.78778,-46.56139,146588,,,
Qujing,CN,25.48333,103.78333,146015,,,
Puerto Plata,DO,19.79344,-70.6884,146000,,,
Hanzhong,CN,33.07278,107.03028,145986,,,
Chamberí,ES,40.43404,-3.70379,145934,,,
Odense,DK,55.39594,10.38831,145931,,,
Xinji,CN,37.90278,115.20361,145911,,,
Marabá,BR,-5.36861,-49.11778,145860,,,
Cikampek,ID,-6.41972,107.45583,145620,,,
Taishan,CN,22.25135,112.7799,145440,,,
Potsdam,DE,52.39886,13.06566,145292,,,
Concordia,AR,-31.39296,-58.02089,145210,,,
Brest,FR,48.4,-4.48333,144899,,,
Sanya,CN,18.24306,109.505,144753,,,
Acheng,CN,45.54545,126.97703,144665,,,
Le Mans,FR,48,0.2,144515,,,
Kumba,CM,4.6363,9.4469,144413,,,
Jinchang,CN,38.49528,102.17389,144363,,,
Meizhou,CN,24.29769,116.10724,144212,,,
York,GB,53.95763,-1.08271,144202,,,
Gorontalo,ID,0.5412,123.0595,144195,,,
Goma,CD,-1.67409,29.22845,144124,,,
Teshi Old Town,GH,5.58365,-0.10722,144013,,,
Tizi Ouzou,DZ,36.71182,4.04591,144000,,,
Kafr ash Shaykh,EG,31.1143,30.94012,143970,,,
Ipswich,GB,52.05917,1.15545,143767,,,
Dumai,ID,1.66711,101.44316,143760,,,
Saguenay,CA,48.41675,-71.06573,143692,,,
Luziânia,BR,-16.2525,-47.95028,143601,,,
Stara Zagora,BG,42.43278,25.64194,143431,,,
Béchar,DZ,31.61667,-2.21667,143382,,,
Heidelberg,DE,49.40768,8.69079,143345,,,
Cabo,BR,-8.28333,-35.03333,143105,,,
Blackpool,GB,53.81667,-3.05,143101,,,
Amiens,FR,49.9,2.3,143086,,,
Calama,CL,-22.45591,-68.93015,143084,,,
Macaé,BR,-22.37083,-41.78694,143029,,,
Cape Coast,GH,5.10535,-1.2466,143015,,,
Middlesbrough,GB,54.57623,-1.23483,142707,,,
Sant Andreu de Palomar,ES,41.43541,2.18982,142598,,,
Tanjungbalai,ID,2.96667,99.8,142506,,,
Mallawī,EG,27.7314,30.84165,142504,,,
Tuzla,BA,44.53842,18.66709,142486,,,
Nawābganj,BD,24.59025,88.27444,142361,,,
Jinhua,CN,29.10678,119.64421,142206,,,
Paderborn,DE,51.71905,8.75439,142161,,,
Ciego de Ávila,CU,21.84,-78.76194,142027,,,
Jieshou,CN,33.26338,115.36108,141993,,,
Yuen Long Kau Hui,HK,22.45,114.03333,141900,,,
Tours,FR,47.38333,0.68333,141621,,,
Petapa,GT,14.50278,-90.55167,141455,,,
Ibirité,BR,-20.02194,-44.05889,141374,,,
Bolton,GB,53.58333,-2.43333,141331,,,
Lauro de Freitas,BR,-12.89444,-38.32722,141280,,,
Potosí,BO,-19.58361,-65.75306,141251,,,
Usera,ES,40.38866,-3.70035,141189,,,
Limoges,FR,45.83153,1.2578,141176,,,
Rijeka,HR,45.34306,14.40917,141172,,,
Paranaguá,BR,-25.51944,-48.51992,141013,,,
Ghazni,AF,33.55391,68.42096,141000,,,
Gongzhuling,CN,43.50075,124.81979,140909,,,
Prenzlauer Berg,DE,52.55128,13.42343,140881,,,
Comodoro Rivadavia,AR,-45.86414,-67.49656,140850,,,
Darmstadt,DE,49.87056,8.64944,140385,,,
Tarragona,ES,41.11667,1.25,140323,,,
Peterborough,GB,52.57364,-0.24777,140141,,,
Chamartín de la Rosa,ES,40.45,-3.7,140000,,,
Sarrià-Sant Gervasi,ES,41.40104,2.1394,140000,,,
Parepare,ID,-4.0135,119.6255,140000,,,
Man,CI,7.41251,-7.55383,139341,,,
Altay,CN,47.84864,88.13361,139341,,,
Sidoarjo,ID,-7.4478,112.7183,139189,,,
Choloma,HN,15.61444,-87.95302,139100,,,
Stockport,GB,53.40979,-2.15761,139052,,,
Budapest XI. kerület,HU,47.47603,19.03605,139049,,,
Huadian,CN,42.96333,126.74778,139047,,,
Weru,ID,-6.711,108.5037,139004,,,
Brighton,GB,50.82838,-0.13947,139001,,,
Sekondi-Takoradi,GH,4.934,-1.7137,138872,,,
Fuyu,CN,45.18333,124.81667,138704,,,
Clermont-Ferrand,FR,45.77966,3.08628,138681,,,
Chaohu,CN,31.6,117.86667,138463,,,
Telford,GB,52.67659,-2.44926,138241,,,
Parnaíba,BR,-2.90472,-41.77667,138008,,,
Jacmel,HT,18.23417,-72.53472,137966,,,
Obuasi,GH,6.20602,-1.66191,137856,,,
Peristéri,GR,38.01667,23.7,137659,,,
Itu,BR,-23.26417,-47.29917,137586,,,
Dikirnis,EG,31.08898,31.59478,137542,,,
Jieshi,CN,22.81027,115.83058,137444,,,
Castanhal,BR,-1.29389,-47.92639,137406,,,
Bitung,ID,1.4451,125.1824,137364,,,
Irákleion,GR,35.32787,25.14341,137154,,,
Jiashan,CN,30.84918,120.92583,137112,,,
Hami,CN,42.83393,93.50601,137072,,,
San Juan Sacatepéquez,GT,14.71889,-90.64417,136886,,,
Shizuishan,CN,39.23333,106.76944,136570,,,
São Caetano do Sul,BR,-23.62306,-46.55111,136453,,,
Gejiu,CN,23.36085,103.15372,136135,,,
Desē,ET,11.13333,39.63333,136056,,,
Lleida,ES,41.61674,0.62218,135919,,,
Osorno,CL,-40.57395,-73.13348,135773,,,
Jagdaqi,CN,50.41667,124.11667,135760,,,
Queimados,BR,-22.71611,-43.55528,135741,,,
Kushtia,BD,23.9028,89.11943,135724,,,
Kindu,CD,-2.94373,25.92237,135698,,,
West Bromwich,GB,52.51868,-1.9945,135618,,,
Shiqiao,CN,22.9464,113.35769,135308,,,
Cartago,CO,4.74639,-75.91167,134827,,,
Cap-Haïtien,HT,19.75778,-72.20417,134815,,,
Baturaja,ID,-4.12891,104.16695,134759,,,
El Oued,DZ,33.35608,6.86319,134699,,,
Marbella,ES,36.51543,-4.88583,134623,,,
León,ES,42.60003,-5.57032,134305,,,
Léogâne,HT,18.50959,-72.63147,134190,,,
Slough,GB,51.50949,-0.59541,134072,,,
Dali,CN,25.58474,100.21229,134040,,,
Singaraja,ID,-8.112,115.08818,133784,,,
Würzburg,DE,49.78778,9.93611,133731,,,
Valdivia,CL,-39.81422,-73.24589,133419,,,
Hawassa,ET,7.06205,38.47635,133097,,,
Ibarra,EC,0.35171,-78.12233,132977,,,
Puqi,CN,29.71667,113.88333,132891,,,
Nzérékoré,GN,7.75624,-8.8179,132728,,,
Ankang,CN,32.68,109.01722,132654,,,
Blitar,ID,-8.0983,112.1681,132416,,,
Cerro,CU,23.10861,-82.37778,132351,,,
Tlemcen,DZ,34.87833,-1.315,132341,,,
Quetzaltenango,GT,14.83472,-91.51806,132230,,,
Zalantun,CN,48,122.71667,132224,,,
Pindamonhangaba,BR,-22.92389,-45.46167,132218,,,
St. Catharines,CA,43.17126,-79.24267,131989,,,
Dawukou,CN,39.04194,106.39583,131880,,,
Majie,CN,25.03333,102.63611,131696,,,
Martapura,ID,-3.41667,114.85,131449,,,
Villeurbanne,FR,45.76667,4.88333,131445,,,
Toowoomba,AU,-27.56056,151.95386,131258,,,
Hepo,CN,23.43077,115.82991,131238,,,
Sapucaia,BR,-29.83333,-51.15,130937,,,
Pinsk,BY,52.1229,26.0951,130777,,,
Dazhou,CN,31.21592,107.50092,130749,,,
Shuangcheng,CN,45.35,126.28333,130710,,,
Dongyang,CN,29.26778,120.22528,130387,,,
Maicao,CO,11.38321,-72.24321,130348,,,
Florencia,CO,1.61438,-75.60623,130337,,,
Jiazi,CN,22.87932,116.07318,130298,,,
Girardot,CO,4.29866,-74.80468,130289,,,
Quilpué,CL,-33.04752,-71.44249,130263,,,
Songjiang,CN,31.03595,121.2146,130218,,,
La Ceiba,HN,15.75971,-86.78221,130218,,,
Jaraguá do Sul,BR,-26.48611,-49.06667,130130,,,
Relizane,DZ,35.73734,0.55599,130094,,,
Shangri-La,CN,27.82511,99.70779,130000,,,
Mostaganem,DZ,35.93115,0.08918,130000,,,
Wuda,CN,39.49944,106.71167,129922,,,
Kisaran,ID,2.9845,99.6158,129911,,,
Bimbo,CF,4.25671,18.41583,129655,,,
Sherbrooke,CA,45.40008,-71.89908,129447,,,
Ouargla,DZ,31.94932,5.32502,129402,,,
Copiapó,CL,-27.36679,-70.3314,129280,,,
Palopo,ID,-2.9925,120.19694,129273,,,
Bilbays,EG,30.42039,31.56223,129211,,,
Regensburg,DE,49.015,12.09556,129151,,,
Leiyang,CN,26.40238,112.85908,129116,,,
Darwin,AU,-12.46113,130.84185,129062,,,
Sātkhira,BD,22.70817,89.07185,128918,,,
Mogi Guaçu,BR,-22.37222,-46.94222,128865,,,
Arish,EG,31.13159,33.79844,128855,,,
Lárisa,GR,39.63722,22.42028,128758,,,
Gloucester,GB,51.86568,-2.2431,128721,,,
Oulu,FI,65.01236,25.46816,128618,,,
Cambridge,GB,52.2,0.11667,128488,,,
Besançon,FR,47.24878,6.01815,128426,,,
El Eulma,DZ,36.15281,5.69016,128351,,,
Jīma,ET,7.66667,36.83333,128306,,,
Győr,HU,47.68333,17.63512,128265,,,
Jirjā,EG,26.33826,31.89161,128250,,,
Manzanillo,CU,20.34333,-77.11667,128188,,,
Divo,CI,5.83739,-5.35723,127867,,,
Ungaran,ID,-7.13972,110.405,127812,,,
Xuanzhou,CN,30.9525,118.75528,127758,,,
San Nicolás de los Arroyos,AR,-33.33578,-60.22523,127742,,,
Saïda,DZ,34.83034,0.15171,127497,,,
Sirājganj,BD,24.45771,89.70802,127481,,,
Jequié,BR,-13.8575,-40.08361,127475,,,
Huaihua,CN,27.54944,109.95917,127322,,,
Jiangyou,CN,31.76667,104.71667,127225,,,
Isiro,CD,2.77391,27.61603,127076,,,
Sancti Spíritus,CU,21.92972,-79.4425,127069,,,
Rangkasbitung,ID,-6.3591,106.2494,126910,,,
Klaten,ID,-7.70583,110.60639,126831,,,
Villaverde,ES,40.35,-3.7,126802,,,
Xichang,CN,27.89642,102.26342,126787,,,
Cadiz,ES,36.52978,-6.29465,126766,,,
Danshui,CN,22.7984,114.46716,126701,,,
Sogamoso,CO,5.71434,-72.93391,126551,,,
Jombang,ID,-7.54595,112.23307,126465,,,
Anmore,CA,49.31637,-122.85263,126456,,,
Lévis,CA,46.80326,-71.17793,126396,,,
Macheng,CN,31.17833,115.03194,126366,,,
Itapetininga,BR,-23.59167,-48.05306,126243,,,
Patos de Minas,BR,-18.57889,-46.51806,126234,,,
Paseh,ID,-7.1026,107.7641,126181,,,
Retiro,ES,40.41317,-3.68307,126058,,,
Pangkalpinang,ID,-2.12914,106.11377,125933,,,
Huicheng,CN,23.03845,116.28988,125919,,,
Les Cayes,HT,18.2,-73.75,125799,,,
Watford,GB,51.65531,-0.39602,125707,,,
Xiazhen,CN,34.80222,117.11167,125667,,,
Sorong,ID,-0.87956,131.26104,125535,,,
Los Ángeles,CL,-37.46973,-72.35366,125430,,,
Haimen,CN,23.19346,116.61219,125427,,,
Orsha,BY,54.5081,30.4172,125347,,,
Shahecheng,CN,36.93833,114.50583,125132,,,
Kelowna,CA,49.88307,-119.48568,125109,,,
Bragança Paulista,BR,-22.95194,-46.54194,125096,,,
Bohicon,BJ,7.17826,2.0667,125092,,,
Willemstad,CW,12.1084,-68.93354,125000,,,
Suining,CN,30.50802,105.57332,124924,,,
San Francisco de Macorís,DO,19.30099,-70.25259,124763,,,
Yushu,CN,44.8,126.53333,124736,,,
Riobamba,EC,-1.67098,-78.64712,124478,,,
Timon,BR,-5.09417,-42.83667,124427,,,
Lecheng,CN,25.11371,113.35408,124268,,,
São José dos Pinhais,BR,-25.53472,-49.20639,124224,,,
Orléans,FR,47.90289,1.90389,124149,,,
Laiwu,CN,36.19278,117.65694,124108,,,
Teresópolis,BR,-22.41222,-42.96556,123979,,,
Metz,FR,49.11911,6.17269,123914,,,
Jiupu,CN,41.06667,122.95,123843,,,
Baoshan,CN,46.55861,131.42444,123791,,,
Salvaleón de Higüey,DO,18.61501,-68.70798,123787,,,
Budapest III. kerület,HU,47.54157,19.04501,123723,,,
Ciamis,ID,-7.3257,108.3534,123637,,,
Lumajang,ID,-8.1335,113.2248,123626,,,
Guelma,DZ,36.46214,7.42608,123590,,,
Uruguaiana,BR,-29.75472,-57.08833,123480,,,
Indramayu,ID,-6.32639,108.32,123263,,,
Bordj el Kiffan,DZ,36.74871,3.19248,123246,,,
Gagnoa,CI,6.13193,-5.9506,123184,,,
Porto Seguro,BR,-16.44972,-39.06472,123173,,,
Luoyang,CN,23.16244,114.27342,123144,,,
Wolfsburg,DE,52.42452,10.7815,123064,,,
Jiaohe,CN,43.72861,127.34472,123018,,,
Dos Hermanas,ES,37.28287,-5.92088,122943,,,
Pati,ID,-6.7559,111.038,122785,,,
Alagoinhas,BR,-12.13556,-38.41917,122688,,,
Huangzhou,CN,30.45,114.8,122563,,,
Recklinghausen,DE,51.61379,7.19738,122438,,,
Palhoça,BR,-27.64528,-48.66778,122423,,,
Xiulin,CN,29.71667,112.4,122411,,,
Zhoucun,CN,36.81667,117.81667,122402,,,
Jiayuguan,CN,39.81121,98.28618,122396,,,
Aalborg,DK,57.048,9.9187,122219,,,
Barbacena,BR,-21.22583,-43.77361,122211,,,
Villa Canales,GT,14.48139,-90.53167,122194,,,
Göttingen,DE,51.53443,9.93228,122149,,,
Durrës,AL,41.32306,19.44139,122034,,,
Batumi,GE,41.64159,41.63593,121806,,,
Mataró,ES,41.54211,2.4445,121722,,,
Bern,CH,46.94809,7.44744,121631,,,
Payakumbuh,ID,-0.2159,100.6334,121572,,,
Lianhe,CN,47.13333,129.27426,121367,,,
Cachoeirinha,BR,-29.95111,-51.09389,121084,,,
Xilin Hot,CN,43.96667,116.03333,120965,,,
Heilbronn,DE,49.13995,9.22054,120733,,,
Ingolstadt,DE,48.76508,11.42372,120658,,,
Fengcheng,CN,40.45361,124.07167,120514,,,
Ulm,DE,48.39841,9.99155,120451,,,
Cambridge,CA,43.3601,-80.31269,120372,,,
Budapest XIV. kerület,HU,47.5183,19.10789,120148,,,
Gràcia,ES,41.40237,2.15641,120087,,,
Novoye Medvezhino,BY,53.88333,27.45,120000,,,
Bangil,ID,-7.59939,112.8186,120000,,,
Bottrop,DE,51.52392,6.9285,119909,,,
Santa Rita,BR,-7.11389,-34.97806,119893,,,
Charlottenburg,DE,52.51667,13.28333,119857,,,
Santa Coloma de Gramenet,ES,41.45152,2.2081,119717,,,
Trois-Rivières,CA,46.34515,-72.5477,119693,,,
Bergedorf,DE,53.48462,10.22904,119665,,,
Quevedo,EC,-1.02863,-79.46352,119436,,,
Toledo,BR,-24.71361,-53.74306,119313,,,
Pforzheim,DE,48.88436,8.69892,119313,,,
Jaú,BR,-22.29639,-48.55778,119206,,,
Offenbach,DE,50.1006,8.76647,119192,,,
Lhasa,CN,29.65,91.1,118721,,,
Aïn Oussera,DZ,35.45139,2.90583,118687,,,
Pleven,BG,43.41667,24.61667,118675,,,
Sepatan,ID,-6.11889,106.575,118439,,,
Cubatão,BR,-23.895,-46.42528,118410,,,
Bandundu,CD,-3.31687,17.38063,118211,,,
Torrejón de Ardoz,ES,40.45535,-3.46973,118162,,,
Puning,CN,23.31072,116.16869,118023,,,
Buga,CO,3.90089,-76.29783,118004,,,
Friedrichshain,DE,52.53333,13.43333,117829,,,
Loja,EC,-3.99313,-79.20422,117796,,,
Gemena,CD,3.25651,19.77234,117639,,,
Shunyi,CN,40.12175,116.64783,117623,,,
Rotherham,GB,53.43012,-1.35678,117618,,,
Tebingtinggi,ID,3.3285,99.1625,117530,,,
Petit Goâve,HT,18.4294,-72.86297,117504,,,
Tunja,CO,5.53528,-73.36778,117479,,,
Bremerhaven,DE,53.55021,8.57674,117446,,,
Punta Arenas,CL,-53.15483,-70.91129,117430,,,
Newport,GB,51.58774,-2.99835,117326,,,
Kedungwuni,ID,-6.97038,109.64794,117249,,,
Longjing,CN,42.77139,129.42333,117185,,,
Remscheid,DE,51.17983,7.1925,117118,,,
Nkongsamba,CM,4.9547,9.9404,117063,,,
Kindia,GN,10.05692,-12.86576,117062,,,
Qingzhou,CN,36.69667,118.47972,117056,,,
Pinhais,BR,-25.44472,-49.1925,117000,,,
Khenchela,DZ,35.43583,7.14333,117000,,,
Lausanne,CH,46.516,6.63282,116751,,,
Brugge,BE,51.20892,3.22424,116709,,,
Simões Filho,BR,-12.78444,-38.40389,116662,,,
Varginha,BR,-21.55139,-45.43028,116571,,,
Jaén,ES,37.76922,-3.79028,116557,,,
Moncloa-Aravaca,ES,40.43547,-3.7317,116531,,,
Dasha,CN,23.11037,113.4418,116307,,,
Nyíregyháza,HU,47.95539,21.71671,116298,,,
Berlin Schöneberg,DE,52.48388,13.3477,116286,,,
Yakeshi,CN,49.28333,120.73333,116284,,,
Algeciras,ES,36.13326,-5.45051,116209,,,
Sinop,BR,-11.86417,-55.5025,116013,,,
Schöneberg,DE,52.46667,13.35,115976,,,
Ra’s al Khaymah,AE,25.78953,55.9432,115949,,,
Binzhou,CN,37.36667,118.01667,115893,,,
Guelph,CA,43.54594,-80.25599,115760,,,
Parla,ES,40.23604,-3.76752,115611,,,
Batang,ID,-6.4846,110.7083,115537,,,
Lengshuijiang,CN,27.68806,111.42944,115399,,,
Tianfu,CN,37.19723,122.05228,115370,,,
Pouso Alegre,BR,-22.23,-45.93639,115201,,,
Balkh,AF,36.75635,66.8972,114883,,,
Mingshui,CN,36.71667,117.5,114858,,,
Coquitlam,CA,49.28297,-122.75262,114565,,,
Pamanukan,ID,-6.28417,107.81056,114290,,,
Kingston,CA,44.22976,-76.48098,114195,,,
Yuyao,CN,30.05,121.14944,114177,,,
Sawangan,ID,-6.40278,106.77444,114069,,,
Friedrichshain,DE,52.51518,13.45362,114050,,,
Kankan,GN,10.38542,-9.30568,114009,,,
Villa Lugano,AR,-34.67907,-58.47262,114000,,,
Hotan,CN,37.09972,79.92694,114000,,,
Laghouat,DZ,33.8,2.86514,113872,,,
Botucatu,BR,-22.88583,-48.445,113862,,,
Pingshan,CN,22.99376,114.71311,113631,,,
Cuito,AO,-12.38333,16.93333,113624,,,
Qianguo,CN,45.11712,124.85676,113611,,,
Maba,CN,24.68412,113.59839,113609,,,
Jandira,BR,-23.5275,-46.9025,113605,,,
Budapest XIII. kerület,HU,47.52978,19.08068,113531,,,
Praia,CV,14.93152,-23.51254,113364,,,
Exeter,GB,50.7236,-3.52751,113118,,,
Guanabacoa,CU,23.12389,-82.30028,112964,,,
Eastbourne,GB,50.76871,0.28453,112906,,,
Guangming,CN,45.33333,122.78333,112819,,,
Rouen,FR,49.44313,1.09932,112787,,,
Haikou,CN,24.77985,102.57548,112644,,,
Reutlingen,DE,48.49144,9.20427,112627,,,
Shaowu,CN,27.34089,117.4831,112585,,,
Mojokerto,ID,-7.4664,112.4338,112557,,,
Innsbruck,AT,47.26266,11.39454,112467,,,
Kaiyuan,CN,42.53306,124.04028,112462,,,
Farīdpur,BD,23.60612,89.84064,112187,,,
Mazyr,BY,52.0495,29.2456,112137,,,
Fürth,DE,49.47593,10.98856,112025,,,
Beibei,CN,29.82739,106.43645,112019,,,
Ribeirão Pires,BR,-23.71056,-46.41333,111888,,,
Conselheiro Lafaiete,BR,-20.66028,-43.78611,111596,,,
Resende,BR,-22.46889,-44.44667,111514,,,
Cileunyi,ID,-6.93889,107.75278,111476,,,
Magelang,ID,-7.47056,110.21778,111461,,,
Mulhouse,FR,47.75,7.33333,111430,,,
Santa Rosa,AR,-36.61667,-64.28333,111424,,,
Mbouda,CM,5.62578,10.25517,111320,,,
Araucária,BR,-25.59306,-49.41028,111302,,,
Ciutat Vella,ES,41.38022,2.17319,111290,,,
Dongtai,CN,32.85231,120.30947,110988,,,
Atibaia,BR,-23.11694,-46.55028,110968,,,
Várzea Paulista,BR,-23.21139,-46.82833,110936,,,
Encheng,CN,22.18659,112.30424,110921,,,
Zhuji,CN,29.71876,120.24233,110721,,,
Perpignan,FR,42.69764,2.89541,110706,,,
Caen,FR,49.18585,-0.35912,110624,,,
Delicias,ES,41.64928,-0.90757,110520,,,
Kresek,ID,-6.13139,106.37972,110182,,,
Citeureup,ID,-6.48556,106.88194,110155,,,
Garanhuns,BR,-8.89028,-36.49278,110085,,,
Linqing,CN,36.84556,115.71167,110046,,,
Mendip,GB,51.2372,-2.6266,110000,,,
Zhucheng,CN,35.99472,119.3975,109968,,,
Linshui,CN,36.42472,114.20472,109955,,,
Hailun,CN,47.4565,126.95368,109881,,,
Kecskemét,HU,46.90618,19.69128,109847,,,
Shilong,CN,23.11444,113.84722,109733,,,
Kandi,BJ,11.13417,2.93861,109701,,,
Araruama,BR,-22.87278,-42.34306,109637,,,
Tieli,CN,46.98043,128.04498,109636,,,
Catanduva,BR,-21.13778,-48.97278,109612,,,
Dongxing,CN,45.36088,130.78679,109561,,,
Heihe,CN,50.24413,127.49016,109427,,,
Colchester,GB,51.88921,0.90421,109414,,,
Zhaotong,CN,27.31667,103.71667,109400,,,
San Rafael,AR,-34.61772,-68.33007,109163,,,
Port-Gentil,GA,-0.71933,8.78151,109163,,,
Hulan,CN,45.98333,126.6,109104,,,
Zhongxiang,CN,31.16611,112.58306,108883,,,
Franco da Rocha,BR,-23.32167,-46.72694,108858,,,
Dehui,CN,44.53333,125.7,108818,,,
Boulogne-Billancourt,FR,48.83333,2.25,108782,,,
Girón,CO,7.0682,-73.16981,108466,,,
Baghlān,AF,36.13068,68.70829,108449,,,
Dagenham,GB,51.55,0.16667,108368,,,
Nehe,CN,48.48333,124.83333,108253,,,
Cabo Frio,BR,-22.87944,-42.01861,108239,,,
Banyuwangi,ID,-8.2325,114.35755,108166,,,
Pingliang,CN,35.53917,106.68611,108156,,,
Rockingham,AU,-32.27682,115.72978,108022,,,
Kunshan,CN,31.37762,120.9543,107986,,,
Chengjiang,CN,31.91102,120.26302,107918,,,
Jalai Nur,CN,49.45,117.7,107828,,,
Moers,DE,51.45342,6.6326,107816,,,
Kallithéa,GR,37.95,23.7,107767,,,
Ourense,ES,42.33669,-7.86407,107742,,,
Ji Paraná,BR,-10.88528,-61.95167,107697,,,
Shaping,CN,22.77019,112.95776,107589,,,
Alcobendas,ES,40.54746,-3.64197,107514,,,
Araras,BR,-22.35694,-47.38417,107463,,,
Poá,BR,-23.52806,-46.34472,107432,,,
Sherpur,BD,25.01881,90.01751,107419,,,
Vitória de Santo Antão,BR,-8.11806,-35.29139,107383,,,
Koblenz,DE,50.35357,7.57884,107319,,,
Siegen,DE,50.87482,8.02431,107242,,,
Reus,ES,41.15612,1.10687,107118,,,
Ilebo,CD,-4.33112,20.58638,107093,,,
Apucarana,BR,-23.55083,-51.46083,107085,,,
Crawley,GB,51.11303,-0.18312,107061,,,
Sutton Coldfield,GB,52.56667,-1.81667,107030,,,
Al Ḩawāmidīyah,EG,29.9,31.25,106841,,,
Lianran,CN,24.92271,102.48496,106795,,,
Cikarang,ID,-6.26111,107.15278,106479,,,
Longjiang,CN,47.33072,123.17816,106384,,,
Buhe,CN,30.28757,112.22979,106347,,,
Namur,BE,50.4669,4.86746,106284,,,
Bergisch Gladbach,DE,50.9856,7.13298,106184,,,
Blackburn,GB,53.75,-2.48333,106154,,,
Launceston,AU,-41.43876,147.13467,106153,,,
Santa Cruz do Sul,BR,-29.7175,-52.42583,106113,,,
Sydney,CA,46.1351,-60.1831,105968,,,
Xinghua,CN,32.93917,119.83417,105918,,,
Guaratinguetá,BR,-22.81639,-45.1925,105880,,,
Arjawinangun,ID,-6.64528,108.41028,105845,,,
Aïn Beïda,DZ,35.79639,7.39278,105765,,,
Anqiu,CN,36.43417,119.1925,105665,,,
Idkū,EG,31.30782,30.29901,105599,,,
Bhairab Bāzār,BD,24.0524,90.9764,105457,,,
Tengzhou,CN,35.07706,117.15176,105456,,,
Baraki,DZ,36.66655,3.09606,105402,,,
Nancy,FR,48.68439,6.18496,105334,,,
Linhares,BR,-19.39111,-40.07222,105075,,,
Araguaína,BR,-7.19111,-48.20722,105019,,,
Malinovka,BY,53.8579,27.4374,105000,,,
Moratalaz,ES,40.41667,-3.65,104923,,,
Daxing,CN,39.74025,116.32693,104904,,,
Oldham,GB,53.54051,-2.1183,104782,,,
Jena,DE,50.92878,11.5899,104712,,,
Gera,DE,50.88029,12.08187,104659,,,
Depok,ID,-7.7625,110.43167,104527,,,
Mostar,BA,43.34333,17.80806,104518,,,
Tandil,AR,-37.32167,-59.13316,104325,,,
Lo Prado,CL,-33.4443,-70.72552,104316,,,
Pulandian,CN,39.39528,121.96694,104277,,,
Debre Zeyit,ET,8.75,38.98333,104215,,,
Wuchuan,CN,21.45713,110.76591,104168,,,
Abengourou,CI,6.72972,-3.49639,104020,,,
Jishu,CN,44.31667,126.8,103988,,,
Woking,GB,51.31903,-0.55893,103932,,,
Dolisie,CG,-4.19834,12.66664,103894,,,
Yuxi,CN,24.355,102.54222,103829,,,
Marzahn,DE,52.55,13.55,103768,,,
Gardēz,AF,33.59744,69.22592,103601,,,
Bilqās,EG,31.21452,31.35798,103596,,,
Prabumulih,ID,-3.43447,104.23056,103470,,,
Cheltenham,GB,51.9,-2.08333,103249,,,
