name,country,lat,lon,population,,,
Villa Presidente Frei, Ñuñoa, Santiago, Chile,CL,-33.46069,-70.58024,15000
Aldbourne,GB,51.48098,-1.61827,1652,,,
Mayerthorpe,CA,53.95015,-115.13547,1651,,,
Koblenz,CH,47.60972,8.2375,1651,,,
Bayerbach,DE,48.41017,13.14411,1651,,,
Honrubia,ES,39.61358,-2.28077,1651,,,
Saint-Paterne,FR,48.41614,0.11271,1651,,,
Porspoder,FR,48.5,-4.76667,1651,,,
Collobrières,FR,43.23735,6.30875,1651,,,
Aillevillers-et-Lyaumont,FR,47.92033,6.33775,1651,,,
Coté-Lai,AR,-27.5,-59.6,1650,,,
Gaozeng,CN,25.80167,108.9375,1650,,,
Steinkirchen,DE,53.56601,9.61111,1650,,,
Frankleben,DE,51.31144,11.92932,1650,,,
Erlenmoos,DE,48.06667,9.98333,1650,,,
Mendaro,ES,43.25326,-2.38568,1650,,,
Tourbes,FR,43.44615,3.37852,1650,,,
Le Bourgneuf-la-Forêt,FR,48.16325,-0.96963,1650,,,
Houssen,FR,48.12581,7.37841,1650,,,
Manolás,GR,38.05,21.35,1650,,,
Pefkochori,GR,39.98883,23.61288,1650,,,
Wiesendangen / Wiesendangen (Dorf),CH,47.5217,8.78967,1649,,,
La Belleza,CO,5.86371,-73.96167,1649,,,
Nandayure,CR,10.03333,-85.2,1649,,,
Plánice,CZ,49.38993,13.47106,1649,,,
Seeburg,DE,51.56667,10.15,1649,,,
Hammerbrook,DE,53.54527,10.03042,1649,,,
Estero Hondo,DO,19.82712,-71.17411,1649,,,
Pinofranqueado,ES,40.3035,-6.33181,1649,,,
Westhoffen,FR,48.60352,7.44289,1649,,,
Plogoff,FR,48.037,-4.66606,1649,,,
Le Thoronet,FR,43.45257,6.30343,1649,,,
Cuffies,FR,49.40358,3.32119,1649,,,
Bantzenheim,FR,47.82561,7.51498,1649,,,
Tarbolton,GB,55.51292,-4.48648,1649,,,
Great Bentley,GB,51.85333,1.06379,1649,,,
Camelford,GB,50.62185,-4.67963,1649,,,
Néon Agionérion,GR,40.80861,22.70028,1649,,,
Herrán,CO,7.50611,-72.48332,1648,,,
Rožďalovice,CZ,50.30476,15.16962,1648,,,
Libáň,CZ,50.37542,15.21684,1648,,,
Hodonice,CZ,48.8368,16.16337,1648,,,
Oberottmarshausen,DE,48.23333,10.85,1648,,,
Hochstetten-Dhaun,DE,49.8,7.5,1648,,,
Three Legged Cross,GB,50.85,-1.88333,1648,,,
Horndon on the Hill,GB,51.52358,0.40491,1648,,,
El Pedernal,HN,14.7,-87.11667,1648,,,
Duće,HR,43.44278,16.66833,1648,,,
Fontainemelon,CH,47.05495,6.8868,1647,,,
Lázně Kynžvart,CZ,50.01058,12.62474,1647,,,
Eschenlohe,DE,48.01731,12.03012,1647,,,
Büchenbeuren,DE,49.91667,7.26667,1647,,,
Sainte-Maure,FR,48.34729,4.05962,1647,,,
La Motte-Saint-Martin,FR,44.95131,5.71814,1647,,,
Drybrook,GB,51.8555,-2.51681,1647,,,
Patitírion,GR,39.15,23.86667,1647,,,
Gruyères,CH,46.58365,7.08253,1646,,,
Loyada,DJ,11.46111,43.25278,1646,,,
Saint-Étienne-de-Baïgorry,FR,43.17533,-1.3467,1646,,,
Mortagne-du-Nord,FR,50.50352,3.45352,1646,,,
Fougerolles-du-Plessis,FR,48.47424,-0.97255,1646,,,
Corneilla-del-Vercol,FR,42.6239,2.95216,1646,,,
Woldingham,GB,51.28527,-0.03372,1646,,,
Totoral,BO,-18.49587,-66.8738,1645,,,
Ronov nad Doubravou,CZ,49.88825,15.53144,1645,,,
Hormersdorf,DE,50.66667,12.88333,1645,,,
Höhnstedt,DE,51.50268,11.73844,1645,,,
Argenthal,DE,49.96667,7.6,1645,,,
Lutzelhouse,FR,48.51963,7.28609,1645,,,
Étreux,FR,49.98333,3.65,1645,,,
Rízia,GR,41.6249,26.42771,1645,,,
Hrvace,HR,43.76333,16.615,1645,,,
Marmashen,AM,40.83486,43.7779,1644,,,
Chvalčov,CZ,49.38918,17.71149,1644,,,
Postau,DE,48.65,12.33333,1644,,,
Curtin,FR,45.64353,5.48982,1644,,,
San Diego de los Baños,CU,22.64667,-83.36972,1643,,,
Zaratamo,ES,43.21667,-2.86667,1643,,,
Pradoluengo,ES,42.32484,-3.20284,1643,,,
Roquetoire,FR,50.67029,2.34307,1643,,,
Indian Head,CA,50.53336,-103.66775,1642,,,
Niederelbert,DE,50.41667,7.81667,1642,,,
Marnheim,DE,49.63278,8.04,1642,,,
San Cristóbal de Entreviñas,ES,42.04575,-5.63468,1642,,,
Vienne-en-Val,FR,47.80036,2.1346,1642,,,
Régny,FR,45.98333,4.21667,1642,,,
Port-des-Barques,FR,45.94763,-1.07795,1642,,,
Landiras,FR,44.56702,-0.41536,1642,,,
Crusnes,FR,49.43359,5.91536,1642,,,
Castres-Gironde,FR,44.69464,-0.44679,1642,,,
Aron,FR,48.298,-0.5598,1642,,,
Pusztaszer,HU,46.55083,19.98824,1642,,,
Cazis,CH,46.72308,9.42881,1641,,,
Le Porge,FR,44.87276,-1.0889,1641,,,
La Trinité-sur-Mer,FR,47.5868,-3.02994,1641,,,
Dankunku,GM,13.56667,-15.31667,1641,,,
Crawinkel,DE,50.78333,10.78333,1640,,,
Artlenburg,DE,53.37182,10.48793,1640,,,
Sauzé-Vaussais,FR,46.13369,0.10673,1640,,,
Le Fousseret,FR,43.28205,1.06624,1640,,,
Lautrec,FR,43.70591,2.13925,1640,,,
Sudbrooke,GB,53.26667,-0.45,1640,,,
Melrose,GB,55.59969,-2.7277,1640,,,
Ágios Matthaíos,GR,39.49583,19.87306,1640,,,
Alepoú,GR,39.61028,19.88889,1640,,,
Thagoona,AU,-27.63333,152.63333,1639,,,
Askyaran,AZ,39.93667,46.83278,1639,,,
Florenceville-Bristol,CA,46.44354,-67.61536,1639,,,
Tuta,CO,5.68966,-73.22779,1639,,,
Ziltendorf,DE,52.20608,14.62411,1639,,,
Fischerbach,DE,48.31667,8.11667,1639,,,
Artajona,ES,42.58867,-1.76504,1639,,,
Rohan,FR,48.06833,-2.7512,1639,,,
Poey-de-Lescar,FR,43.35,-0.46667,1639,,,
Mirebeau-sur-Bèze,FR,47.39828,5.32093,1639,,,
Esternay,FR,48.73232,3.56159,1639,,,
Portavogie,GB,54.45916,-5.44304,1639,,,
Woorim,AU,-27.06931,153.20427,1638,,,
Předměřice nad Labem,CZ,50.25633,15.81556,1638,,,
Lieberose,DE,51.98491,14.29987,1638,,,
Hermsdorf,DE,52.1874,11.47556,1638,,,
Marquillies,FR,50.55577,2.87067,1638,,,
Lanouée,FR,48.00224,-2.58157,1638,,,
Feuquières,FR,49.64676,1.84784,1638,,,
Cuisery,FR,46.55696,4.99797,1638,,,
Rogiet,GB,51.58854,-2.77868,1638,,,
Tepusteca,HN,15.41667,-86.31667,1638,,,
Parravak’ar,AM,40.98248,45.36696,1637,,,
Samuxlu,AZ,40.50833,47.16917,1637,,,
Guaca,CO,6.87621,-72.85594,1637,,,
Rentweinsdorf,DE,50.06342,10.79922,1637,,,
Minfeld,DE,49.07167,8.14528,1637,,,
Aub,DE,49.55267,10.0653,1637,,,
Algar,ES,36.65748,-5.65558,1637,,,
Saint-Cyprien,FR,44.86924,1.04156,1637,,,
Saint-Claude-de-Diray,FR,47.61651,1.41798,1637,,,
Lignières,FR,46.75152,2.1738,1637,,,
Great Yeldham,GB,52.01347,0.5654,1637,,,
Cookley,GB,52.31667,1.45,1637,,,
Lučany nad Nisou,CZ,50.74136,15.22046,1636,,,
Trogen,DE,50.36667,11.95,1636,,,
Gröden,DE,51.4,13.56667,1636,,,
Längelmäki,FI,61.65,22.1,1636,,,
Villeblevin,FR,48.32446,3.08038,1636,,,
Sainte-Féréole,FR,45.22806,1.58278,1636,,,
Beaumont,FR,46.73773,0.42961,1636,,,
San Juan de Opoa,HN,14.78333,-88.7,1636,,,
Freeling,AU,-34.45407,138.80868,1635,,,
Rábade,ES,43.117,-7.61714,1635,,,
Saint-Julien,FR,43.69478,5.91582,1635,,,
Saint-Alban,FR,48.5563,-2.54013,1635,,,
Marcillac-Vallon,FR,44.47464,2.46454,1635,,,
Lasseube,FR,43.23333,-0.48333,1635,,,
Chinley,GB,53.34025,-1.939,1635,,,
Apaga,AM,40.09666,44.25157,1634,,,
Puerta de Corral Quemado,AR,-27.23,-66.93635,1634,,,
Sainte-Sophie,CA,45.81678,-73.89919,1634,,,
San Mateo,CO,6.40111,-72.55563,1634,,,
Bílovice,CZ,49.09965,17.54961,1634,,,
Volkenschwand,DE,48.6,11.88333,1634,,,
Langsur,DE,49.71667,6.5,1634,,,
Alcolea de Calatrava,ES,38.9868,-4.11597,1634,,,
Vars,FR,45.76256,0.12478,1634,,,
Ouzouer-le-Marché,FR,47.91055,1.52607,1634,,,
Médréac,FR,48.26703,-2.06618,1634,,,
Contamine-sur-Arve,FR,46.12942,6.33839,1634,,,
Aubers,FR,50.59543,2.82666,1634,,,
San José de Tarros,HN,15.3,-88.7,1634,,,
Diegten,CH,47.4138,7.81085,1633,,,
Ostrožská Lhota,CZ,48.97559,17.46751,1633,,,
El Castillo de las Guardas,ES,37.69314,-6.31503,1633,,,
Igüeña,ES,42.72853,-6.27738,1633,,,
Saint-Laurent-de-la-Plaine,FR,47.31738,-0.80333,1633,,,
Olonzac,FR,43.28294,2.73098,1633,,,
La Chartre-sur-le-Loir,FR,47.73117,0.56852,1633,,,
East Bergholt,GB,51.97785,1.01761,1633,,,
Narsaq,GL,60.91517,-46.05263,1633,,,
Veltrusy,CZ,50.27046,14.32857,1632,,,
Čebín,CZ,49.31324,16.47791,1632,,,
Wattenheim,DE,49.52167,8.06167,1632,,,
Kamp-Bornhofen,DE,50.21667,7.61667,1632,,,
Euerdorf,DE,50.14853,10.02331,1632,,,
Val-d'Isère,FR,45.44972,6.9781,1632,,,
Saint-Nizier-sous-Charlieu,FR,46.1535,4.12279,1632,,,
Chaussin,FR,46.96612,5.4079,1632,,,
Mytikas,GR,38.44373,23.65365,1632,,,
Campillo de Llerena,ES,38.50196,-5.83139,1631,,,
Melrand,FR,47.98002,-3.10941,1631,,,
Wanborough,GB,51.54263,-1.69837,1631,,,
Leasingham,GB,53.02573,-0.42606,1631,,,
Deddington,GB,51.9806,-1.32055,1631,,,
Examília,GR,37.9,22.93333,1631,,,
Selce,HR,45.15639,14.72111,1631,,,
Tanwan,CN,27.96639,110.15028,1630,,,
Jinshiqiao,CN,27.58425,110.93634,1630,,,
Pejibaye,CR,9.81135,-83.70336,1630,,,
Křížová,CZ,49.68841,15.85207,1630,,,
Bělotín,CZ,49.5912,17.80654,1630,,,
Tschernitz,DE,51.58333,14.61667,1630,,,
Mittelstetten,DE,48.25,11.1,1630,,,
Eching,DE,48.07991,11.11336,1630,,,
Bustillo del Páramo,ES,42.44126,-5.7928,1630,,,
Saint-Bonnet-le-Château,FR,45.42338,4.06673,1630,,,
Longny-au-Perche,FR,48.52984,0.75239,1630,,,
Bishop's Castle,GB,52.49208,-3.0021,1630,,,
Čibača,HR,42.62889,18.17111,1630,,,
Port Willunga,AU,-35.27792,138.4523,1629,,,
Sorengo,CH,45.99855,8.93713,1629,,,
Oberbergkirchen,DE,48.3,12.38333,1629,,,
Neckarzimmern,DE,49.31917,9.13278,1629,,,
Bösdorf,DE,54.15,10.48333,1629,,,
Crottet,FR,46.27778,4.89249,1629,,,
Belloy-en-France,FR,49.08836,2.37159,1629,,,
Barbizon,FR,48.44346,2.60313,1629,,,
Kalávryta,GR,38.03222,22.1125,1629,,,
Bad Blumau,AT,47.11667,16.05,1628,,,
Guggisberg,CH,46.76756,7.32946,1628,,,
Greußenheim,DE,49.81667,9.76667,1628,,,
Niherne,FR,46.82768,1.56384,1628,,,
Domalain,FR,47.99617,-1.2425,1628,,,
Châteauneuf-sur-Cher,FR,46.85778,2.3171,1628,,,
Cervera de la Marenda,FR,42.44094,3.16518,1628,,,
Cazaubon,FR,43.93431,-0.06814,1628,,,
Aube-sur-Rîle,FR,48.7392,0.55161,1628,,,
Malpas,GB,53.01667,-2.76667,1628,,,
Barnetby le Wold,GB,53.5748,-0.40607,1628,,,
Balhannah,AU,-34.99094,138.82565,1627,,,
Burgeo,CA,47.61668,-57.61516,1627,,,
Eich,CH,47.15116,8.16696,1627,,,
Pénestin,FR,47.48226,-2.47275,1627,,,
Notre-Dame-de-Monts,FR,46.831,-2.131,1627,,,
Abbaretz,FR,47.55314,-1.532,1627,,,
Templepatrick,GB,54.68333,-6.08333,1627,,,
Trimsaran,GB,51.71988,-4.24168,1627,,,
Balaklava,AU,-34.14542,138.41148,1626,,,
Lützow,DE,53.65,11.18333,1626,,,
Clausen,DE,49.26075,7.6773,1626,,,
Cañamero,ES,39.37995,-5.38857,1626,,,
Saint-Denis-les-Ponts,FR,48.06692,1.29764,1626,,,
Gontaud-de-Nogaret,FR,44.45,0.3,1626,,,
Rowhedge,GB,51.85738,0.94534,1626,,,
Mundford,GB,52.51246,0.65682,1626,,,
Donja Brela,HR,43.36889,16.93417,1626,,,
Lumby,CA,50.24979,-118.96904,1625,,,
Stěžery,CZ,50.21572,15.74831,1625,,,
Ummern,DE,52.59111,10.43195,1625,,,
Schönecken,DE,50.15909,6.4682,1625,,,
Ascó,ES,41.18333,0.56667,1625,,,
Sonchamp,FR,48.5759,1.87753,1625,,,
Neuvy-Saint-Sépulchre,FR,46.59781,1.80601,1625,,,
Naizin,FR,47.98993,-2.83287,1625,,,
Le Perrier,FR,46.81932,-1.99306,1625,,,
Urek’i,GE,41.99556,41.77861,1625,,,
Tardos,HU,47.66192,18.44416,1625,,,
Sainte-Mère-Église,FR,49.41,-1.31726,1624,,,
Herrlisheim-près-Colmar,FR,48.01835,7.32668,1624,,,
Cinqueux,FR,49.31739,2.52997,1624,,,
Mrgashen,AM,40.28523,44.54107,1623,,,
Arevshat,AM,40.65345,44.04419,1623,,,
Jindera,AU,-35.95474,146.88852,1623,,,
Yuxarı Aran,AZ,39.73361,47.655,1623,,,
Klirou,CY,35.02083,33.17917,1623,,,
Juancho,DO,17.85782,-71.29311,1623,,,
Ychoux,FR,44.32869,-0.9518,1623,,,
Surbourg,FR,48.91009,7.84716,1623,,,
Nortkerque,FR,50.87519,2.02464,1623,,,
Labry,FR,49.17126,5.88003,1623,,,
Kavásilas,GR,37.86667,21.26667,1623,,,
San Juan Ermita,GT,14.76667,-89.43333,1623,,,
Chivor,CO,4.88556,-73.36889,1622,,,
Völpke,DE,52.13865,11.09877,1622,,,
Retzstadt,DE,49.9125,9.88194,1622,,,
Letzlingen,DE,52.43333,11.5,1622,,,
Grafenwiesen,DE,49.2,12.88333,1622,,,
Böbrach,DE,48.93322,12.88304,1622,,,
La Unión,EC,-2.85,-78.78333,1622,,,
Saussan,FR,43.5722,3.775,1622,,,
Ruitz,FR,50.46643,2.58876,1622,,,
Viviers-du-Lac,FR,45.65,5.9,1622,,,
Lécluse,FR,50.27671,3.04045,1622,,,
Wippra,DE,51.573,11.27498,1621,,,
Cornberg,DE,51.05,9.86667,1621,,,
Pedro Sánchez,DO,18.86375,-69.10868,1621,,,
Ristijärvi,FI,64.5,28.21667,1621,,,
Karijoki,FI,62.30851,21.70856,1621,,,
Rospez,FR,48.7294,-3.38364,1621,,,
Ottrott,FR,48.45642,7.42556,1621,,,
Clermont-en-Argonne,FR,49.10711,5.07002,1621,,,
Balan,FR,49.68882,4.96478,1621,,,
Yealmpton,GB,50.34856,-3.99877,1621,,,
Colonia Elía,AR,-32.66625,-58.32148,1620,,,
Wantouqiao,CN,26.84111,110.61944,1620,,,
Sandesneben,DE,53.68333,10.5,1620,,,
Sumène,FR,43.98057,3.71574,1620,,,
Matignon,FR,48.59627,-2.29125,1620,,,
Aulnay,FR,46.02082,-0.34778,1620,,,
Port Erroll,GB,57.41667,-1.83333,1620,,,
Koróni,GR,36.8,21.95,1620,,,
San Bartolomé Jocotenango,GT,15.19278,-91.07722,1620,,,
Bernardo Larroudé,AR,-35.02449,-63.58253,1619,,,
Zborovice,CZ,49.24889,17.28464,1619,,,
Hahnheim,DE,49.86083,8.23694,1619,,,
Buckow,DE,52.5661,14.07429,1619,,,
Buchdorf,DE,48.78333,10.83333,1619,,,
Barxeta,ES,39.01667,-0.41667,1619,,,
Villacastín,ES,40.7796,-4.41357,1619,,,
Vézénobres,FR,44.0513,4.13775,1619,,,
Saint-Florent,FR,42.6815,9.30396,1619,,,
Trogen,CH,47.40782,9.46498,1618,,,
Rastow,DE,53.45709,11.43145,1618,,,
Klietz,DE,52.68333,12.06667,1618,,,
Thil,FR,49.47464,5.9079,1618,,,
Brette-les-Pins,FR,47.91062,0.33649,1618,,,
Bahon,HT,19.46667,-72.11667,1618,,,
Le Noirmont,CH,47.22567,6.9573,1617,,,
Freienstein,CH,47.53307,8.58455,1617,,,
Caicedo,CO,6.40511,-75.98255,1617,,,
Červené Pečky,CZ,49.97822,15.20856,1617,,,
Wallhausen,DE,49.88333,7.76667,1617,,,
Kurort Oybin,DE,50.84105,14.74124,1617,,,
Saint-Molf,FR,47.39167,-2.42357,1617,,,
Saint-Jouin-Bruneval,FR,49.64275,0.164,1617,,,
Saint-Germain-Village,FR,49.34908,0.50332,1617,,,
Ozouer-le-Voulgis,FR,48.66012,2.77409,1617,,,
Miremont,FR,43.36995,1.41724,1617,,,
Fellering,FR,47.89659,6.98552,1617,,,
Comps,FR,43.85304,4.60567,1617,,,
Bégrolles-en-Mauges,FR,47.14048,-0.94,1617,,,
Hathersage,GB,53.3303,-1.65398,1617,,,
Zapotitlán,GT,14.13333,-89.83333,1617,,,
Huarina,BO,-16.2,-68.63333,1616,,,
Fraubrunnen,CH,47.0862,7.52727,1616,,,
Zdíkov,CZ,49.08456,13.69738,1616,,,
Offenhausen,DE,49.44971,11.41316,1616,,,
Kilrea,GB,54.95091,-6.55695,1616,,,
Doune,GB,56.18995,-4.05288,1616,,,
Káto Ássos,GR,37.95,22.83333,1616,,,
Vir,HR,44.30306,15.08528,1616,,,
Pirovac,HR,43.81917,15.67278,1616,,,
San Fernando,CO,9.27972,-74.53389,1615,,,
Zeleneč,CZ,50.13362,14.6607,1615,,,
Francova Lhota,CZ,49.20174,18.11175,1615,,,
Puebla de Sanabria,ES,42.05401,-6.6335,1615,,,
Vasles,FR,46.57618,-0.02638,1615,,,
Sainte-Foy-de-Peyrolières,FR,43.49262,1.14476,1615,,,
Nérondes,FR,46.99758,2.81834,1615,,,
Milly-sur-Thérain,FR,49.5024,1.99605,1615,,,
Gragnague,FR,43.68091,1.58461,1615,,,
Château-la-Vallière,FR,47.54665,0.32458,1615,,,
Vathí,GR,37.76567,23.4812,1615,,,
Varser,AM,40.5534,44.9069,1614,,,
Sehithwa,BW,-20.46667,22.71667,1614,,,
Gambo,CA,48.7832,-54.21482,1614,,,
Vidče,CZ,49.44151,18.09473,1614,,,
Častolovice,CZ,50.1291,16.18128,1614,,,
Pittenhart,DE,47.98333,12.38333,1614,,,
Gerdau,DE,52.96667,10.41667,1614,,,
Vergt,FR,45.02695,0.7182,1614,,,
Scey-sur-Saône-et-Saint-Albin,FR,47.66398,5.97451,1614,,,
Planguenoual,FR,48.533,-2.57642,1614,,,
Le Drennec,FR,48.53475,-4.37008,1614,,,
Lachapelle-aux-Pots,FR,49.44905,1.90228,1614,,,
Camblain-Châtelain,FR,50.48355,2.45521,1614,,,
Beauchastel,FR,44.82759,4.79696,1614,,,
Manea,GB,52.48304,0.17857,1614,,,
Angelókastro,GR,38.56667,21.3,1614,,,
Sirač,HR,45.52333,17.255,1614,,,
Sovetakan,AM,40.10712,44.05108,1613,,,
Curahuara de Carangas,BO,-17.86667,-68.43333,1613,,,
Dongzhaogezhuang,CN,39.94889,117.37,1613,,,
Velké Heraltice,CZ,49.97493,17.72879,1613,,,
Zscherben,DE,51.33576,11.96968,1613,,,
Saint-Paul-lès-Romans,FR,45.06946,5.13575,1613,,,
Luché-Pringé,FR,47.70326,0.07549,1613,,,
La Meilleraie-Tillay,FR,46.74059,-0.845,1613,,,
East Dean,GB,51.03979,-1.60941,1613,,,
Brunswick Heads,AU,-28.54154,153.5481,1612,,,
Herbeumont,BE,49.78086,5.2358,1612,,,
Vernayaz,CH,46.13667,7.03906,1612,,,
Bühler,CH,47.37348,9.42507,1612,,,
Marloffstein,DE,49.61794,11.06323,1612,,,
Volonne,FR,44.11039,6.01424,1612,,,
Entre-deux-Guiers,FR,45.43181,5.74911,1612,,,
Castellane,FR,43.85,6.51667,1612,,,
Galgate,GB,53.98333,-2.78333,1612,,,
Bon Accord,CA,53.83345,-113.41872,1611,,,
Saas-Fee,CH,46.10805,7.92741,1611,,,
Seggebruch,DE,52.3005,9.09462,1611,,,
Villalpando,ES,41.86517,-5.41231,1611,,,
Vimines,FR,45.54741,5.86493,1611,,,
Áno Merá,GR,37.45,25.4,1611,,,
Kíria,GR,41.1,24.28333,1611,,,
Wynau,CH,47.2557,7.81626,1610,,,
Auw,CH,47.21082,8.36583,1610,,,
Hengbanqiao,CN,27.17167,110.86528,1610,,,
Seignelay,FR,47.90542,3.60136,1610,,,
Saint-Germain-Laval,FR,45.83138,4.01445,1610,,,
Maureilhan,FR,43.35,3.11667,1610,,,
Les Matelles,FR,43.72905,3.8136,1610,,,
Champtocé-sur-Loire,FR,47.41238,-0.86452,1610,,,
Bazemont,FR,48.92726,1.86651,1610,,,
Brunnen,DE,48.22956,10.97332,1609,,,
Thuellin,FR,45.63964,5.5084,1609,,,
Séreilhac,FR,45.76843,1.08052,1609,,,
Malay-le-Grand,FR,48.17589,3.34189,1609,,,
Fayl-Billot,FR,47.78199,5.59917,1609,,,
Châbons,FR,45.44093,5.4275,1609,,,
Cayes Jacmel,HT,18.23073,-72.39417,1609,,,
Mitcham,AU,-34.98333,138.6,1608,,,
Jamberoo,AU,-34.64745,150.77464,1608,,,
Shawville,CA,45.60011,-76.4827,1608,,,
Susa,CO,5.4519,-73.81436,1608,,,
Wilsum,DE,52.53333,6.85,1608,,,
Pfarrweisach,DE,50.15,10.73333,1608,,,
Saint-Bonnet-en-Champsaur,FR,44.68333,6.08333,1608,,,
Ducklington,GB,51.76763,-1.48418,1608,,,
Neutrebbin,DE,52.66667,14.23333,1607,,,
Altenthann,DE,49.1,12.3,1607,,,
Lagartera,ES,39.90557,-5.20143,1607,,,
Binaced,ES,41.82564,0.20084,1607,,,
Guîtres,FR,45.03333,-0.18333,1607,,,
Arnières-sur-Iton,FR,48.99678,1.10384,1607,,,
Dinnington,GB,53.36667,-1.2,1607,,,
Pendápolis,GR,41.05,23.68333,1607,,,
Palaiokhórion,GR,40.95,24.18333,1607,,,
Aygeshat,AM,40.07641,44.05797,1606,,,
Tagelswangen,CH,47.4307,8.67284,1606,,,
Kamenné Žehrovice,CZ,50.12697,14.01809,1606,,,
Wipperdorf,DE,51.45,10.66667,1606,,,
Rettenbach,DE,48.45881,10.35238,1606,,,
Brande-Hörnerkirchen,DE,53.85,9.71667,1606,,,
Peujard,FR,45.03619,-0.44096,1606,,,
Cormery,FR,47.26812,0.83583,1606,,,
Bramham,GB,53.88118,-1.35452,1606,,,
Lower King,AU,-34.95778,117.93833,1605,,,
Duggendorf,DE,49.11667,11.91667,1605,,,
Camphin-en-Pévèle,FR,50.59561,3.26082,1605,,,
Barbaste,FR,44.16905,0.28659,1605,,,
Saint Clears,GB,51.81989,-4.49783,1605,,,
Balfron,GB,56.06809,-4.33559,1605,,,
Shipka,BG,42.71667,25.33333,1604,,,
Gunzgen,CH,47.31375,7.83102,1604,,,
Mouanko,CM,3.63972,9.77694,1604,,,
San Carlos de Guaroa,CO,3.71161,-73.24344,1604,,,
Weitenhagen,DE,54.05,13.41667,1604,,,
Talloires,FR,45.84036,6.21416,1604,,,
Still,FR,48.54982,7.40444,1604,,,
Saint-Valérien,FR,48.17805,3.09523,1604,,,
Pontlevoy,FR,47.39002,1.25465,1604,,,
Nanteuil,FR,46.41172,-0.17462,1604,,,
Azay-le-Brûlé,FR,46.40011,-0.24914,1604,,,
Csopak,HU,46.97709,17.91819,1604,,,
Contadero,CO,0.907,-77.54729,1603,,,
České Meziříčí,CZ,50.2868,16.04428,1603,,,
Carballeda de Avia,ES,42.3214,-8.16456,1603,,,
Chameyrat,FR,45.23481,1.69803,1603,,,
Great Marton,GB,53.81185,-3.02261,1603,,,
Turets-Bayary,BY,54.3785,26.6581,1602,,,
El Carmen,CO,6.69736,-73.51116,1602,,,
Oberhof,DE,50.70435,10.72716,1602,,,
Villaseca de la Sagra,ES,39.96185,-3.88291,1602,,,
Roches-Prémarie-Andillé,FR,46.48251,0.37106,1602,,,
Lablachère,FR,44.46595,4.2165,1602,,,
Tetney,GB,53.49239,-0.02106,1602,,,
Verdikoússa,GR,39.78028,21.97222,1602,,,
Palm Beach,AU,-33.59664,151.32384,1601,,,
Binz,CH,47.35635,8.62657,1601,,,
Staudernheim,DE,49.78333,7.68333,1601,,,
Panker,DE,54.33333,10.56667,1601,,,
Hiltpoltstein,DE,49.66075,11.32272,1601,,,
Bayrischzell,DE,47.6744,12.01449,1601,,,
Villersexel,FR,47.5507,6.43273,1601,,,
Courcelles-sur-Seine,FR,49.18285,1.36008,1601,,,
Cintré,FR,48.10504,-1.87162,1601,,,
Angicourt,FR,49.31176,2.50419,1601,,,
Pensilva,GB,50.50302,-4.41491,1601,,,
Maydanshakhr,AF,34.39561,68.86618,1600,,,
Santa Catalina - Dique Lujan,AR,-34.38375,-58.70673,1600,,,
Scheifling,AT,47.15,14.4,1600,,,
Tieri,AU,-23.03829,148.34463,1600,,,
Lyntupy,BY,55.0516,26.3103,1600,,,
Khalopyenichy,BY,54.5156,28.9587,1600,,,
Papineauville,CA,45.6168,-75.01599,1600,,,
Puhechang,CN,28.9525,106.83111,1600,,,
Neikeng,CN,24.78544,118.46038,1600,,,
Stadtkyll,DE,50.35,6.53333,1600,,,
Schwalbach,DE,50.49672,8.46943,1600,,,
Obermeitingen,DE,48.14685,10.80626,1600,,,
Merkenbach,DE,50.65626,8.29513,1600,,,
Ennetach,DE,48.05238,9.3201,1600,,,
Castilléjar,ES,37.71697,-2.6406,1600,,,
Villemoirieu,FR,45.71617,5.22771,1600,,,
Vic-sur-Seille,FR,48.78204,6.53081,1600,,,
Saint-Aubin,FR,47.03336,5.32666,1600,,,
Kamárion,GR,36.8,25.81667,1600,,,
Slobodnica,HR,45.16222,17.93278,1600,,,
Rottleberode,DE,51.51636,10.94658,1599,,,
Haunsheim,DE,48.59977,10.37401,1599,,,
Satillieu,FR,45.15035,4.61493,1599,,,
Romenay,FR,46.50208,5.06904,1599,,,
Arthez-de-Béarn,FR,43.46667,-0.6,1599,,,
Blisworth,GB,52.17498,-0.94131,1599,,,
Viamonte,AR,-33.74647,-63.09764,1598,,,
Wagin,AU,-33.30894,117.34328,1598,,,
Bellingen,AU,-30.45294,152.89911,1598,,,
Saillon,CH,46.17208,7.18488,1598,,,
Purchena,ES,37.34744,-2.3608,1598,,,
Rexpoëde,FR,50.93926,2.53914,1598,,,
Jouy-aux-Arches,FR,49.06308,6.08023,1598,,,
Nor Armavir,AM,40.08563,43.99242,1597,,,
Geghamavan,AM,40.5634,44.8879,1597,,,
Totora,BO,-17.72662,-65.1932,1597,,,
Sattel,CH,47.08246,8.63565,1597,,,
Velká Polom,CZ,49.86359,18.09331,1597,,,
Wendisch Evern,DE,53.21667,10.46667,1597,,,
Freckenfeld,DE,49.065,8.11389,1597,,,
Cérilly,FR,46.6179,2.8202,1597,,,
Briouze,FR,48.69848,-0.36806,1597,,,
Bains-les-Bains,FR,48.00113,6.26492,1597,,,
Camotán,GT,14.81667,-89.36667,1597,,,
Sandford,AU,-42.93333,147.5,1596,,,
Cadro,CH,46.04595,8.98725,1596,,,
